pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,month,day
SI,2024-09-03,92.4,-0.56,6.23,"Civale, Aaron",691023,650644,force_out,hit_into_play,,,,,3,"Jordan Walker grounds into a force out, third baseman Joey Ortiz to second baseman Brice Turang.   Lars Nootbaar out at 2nd.    Jordan Walker to 1st.",R,R,R,MIL,STL,X,5,ground_ball,1,2,2024,-0.95,0.82,0.42,3.4,,,663457,1,4,Top,106.08,166.67,,,661388,,,4.515013436928331,-134.55676918505154,-3.166057108547828,-12.506813076437346,28.812328400588832,-21.7384531817544,3.69,1.77,4,93.6,-43,91.4,2092,5.6,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.88,0.094,0.103,0.0,1,0,0,2,28,4,Sinker,2,3,3,2,3,2,3,2,Standard,Strategic,213,0.028,-0.29,80.43907,8.309,9,3
SL,2024-09-03,81.7,-0.24,6.54,"Civale, Aaron",691023,650644,,foul,,,,,6,"Jordan Walker grounds into a force out, third baseman Joey Ortiz to second baseman Brice Turang.   Lars Nootbaar out at 2nd.    Jordan Walker to 1st.",R,R,R,MIL,STL,S,,,1,1,2024,0.83,-0.37,0.33,2.74,,,663457,1,4,Top,,,,,661388,,,-0.3275477559835499,-119.07774210453712,-1.3592139608714644,8.048735567998154,20.556059325737607,-35.66024808557644,3.69,1.77,4,94.9,-34,81.3,2857,5.7,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.8,,,,,,,,28,3,Slider,2,3,3,2,3,2,3,2,Standard,Standard,98,0.0,-0.071,76.95238,8.28092,9,3
SI,2024-09-03,92.0,-0.54,6.3,"Civale, Aaron",691023,650644,,called_strike,,,,,3,"Jordan Walker grounds into a force out, third baseman Joey Ortiz to second baseman Brice Turang.   Lars Nootbaar out at 2nd.    Jordan Walker to 1st.",R,R,R,MIL,STL,S,,,1,0,2024,-1.31,0.8,0.39,3.47,,,663457,1,4,Top,,,,,661388,,,5.126704613195893,-133.90621043292424,-3.0878158016673,-16.89157709525016,27.59920684230697,-22.013870524465588,3.68,1.86,,,,91.1,2239,5.6,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.89,,,,,,,,28,2,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,204,0.0,-0.053,,,9,3
SI,2024-09-03,92.0,-0.48,6.34,"Civale, Aaron",691023,650644,,ball,,,,,11,"Jordan Walker grounds into a force out, third baseman Joey Ortiz to second baseman Brice Turang.   Lars Nootbaar out at 2nd.    Jordan Walker to 1st.",R,R,R,MIL,STL,B,,,0,0,2024,-1.35,0.83,-1.15,3.53,,,663457,1,4,Top,,,,,661388,,,1.197040173191946,-133.982698836241,-3.0514471429203147,-16.516051023784726,29.010173452716234,-21.745817535247973,3.66,1.86,,,,90.9,2167,5.6,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.94,,,,,,,,28,1,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,201,0.0,0.043,,,9,3
FC,2024-09-03,87.7,-1.03,6.42,"Civale, Aaron",663457,650644,single,hit_into_play,,,,,1,Lars Nootbaar singles on a ground ball to left fielder Jackson Chourio.,R,L,R,MIL,STL,X,7,ground_ball,1,1,2024,0.11,0.61,-0.31,3.05,,,,1,4,Top,99.49,98.0,,,661388,,,1.4952325244970512,-127.81440962638592,-3.2776093627329,0.8684877993812903,26.41563323724903,-24.98991125659057,3.35,1.59,23,102.2,-6,86.8,2574,5.7,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.84,0.266,0.257,0.9,1,1,0,2,27,3,Cutter,2,3,3,2,3,2,3,2,Standard,Standard,149,-0.025,0.276,,,9,3
FC,2024-09-03,87.3,-0.93,6.42,"Civale, Aaron",663457,650644,,called_strike,,,,,8,Lars Nootbaar singles on a ground ball to left fielder Jackson Chourio.,R,L,R,MIL,STL,S,,,1,0,2024,0.08,0.59,-0.23,1.6,,,,1,4,Top,,,,,661388,,,1.4940523934932153,-127.07453158140716,-6.614440442200554,0.5543767337483961,25.57511500865358,-24.67479907836751,3.48,1.66,,,,86.4,2562,5.6,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.85,,,,,,,,27,2,Cutter,2,3,3,2,3,2,3,2,Standard,Standard,156,0.0,-0.033,,,9,3
CU,2024-09-03,76.9,-0.8,6.51,"Civale, Aaron",663457,650644,,ball,,,,,14,Lars Nootbaar singles on a ground ball to left fielder Jackson Chourio.,R,L,R,MIL,STL,B,,,0,0,2024,0.88,-1.45,0.52,0.43,,,,1,4,Top,,,,,661388,,,1.1996504772249337,-111.9787683596802,-3.161839508747306,7.070706688001672,23.325652291139598,-43.78591896250828,3.48,1.66,,,,75.5,3033,5.5,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.96,,,,,,,,27,1,Curveball,2,3,3,2,3,2,3,2,Standard,Standard,38,0.0,0.025,,,9,3
CU,2024-09-03,76.2,-0.29,6.59,"Civale, Aaron",502671,650644,home_run,hit_into_play,,,,,4,Paul Goldschmidt homers (21) on a fly ball to left center field.,R,R,R,MIL,STL,X,,fly_ball,2,2,2024,1.1,-1.41,-0.44,2.65,,,,1,4,Top,47.3,43.09,,,661388,,,-2.2509858563230134,-110.81137380850866,1.3699283626000949,9.450733924504878,22.419640796939262,-44.19316986128814,3.47,1.57,430,110.1,24,74.4,3133,5.3,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,55.19,0.994,1.971,2.0,1,0,3,6,26,5,Curveball,2,2,2,2,3,2,3,2,Standard,Standard,33,-0.133,1.02,76.00456,7.35888,9,3
FF,2024-09-03,91.7,-0.38,6.45,"Civale, Aaron",502671,650644,,foul,,,,,2,Paul Goldschmidt homers (21) on a fly ball to left center field.,R,R,R,MIL,STL,S,,,2,1,2024,-0.22,1.62,0.0,3.13,,,,1,4,Top,,,,,661388,,,1.42533616624344,-133.50421173656542,-5.941763013469854,-2.931004439179389,29.408679564051152,-11.773876365244458,3.47,1.57,157,75.9,70,90.4,2355,5.5,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.96,,,,,,,,26,4,4-Seam Fastball,2,2,2,2,2,2,2,2,Standard,Standard,204,0.0,-0.05,71.46202,7.53293,9,3
ST,2024-09-03,80.4,-0.58,6.34,"Civale, Aaron",502671,650644,,ball,,,,,14,Paul Goldschmidt homers (21) on a fly ball to left center field.,R,R,R,MIL,STL,B,,,1,1,2024,1.72,-0.1,1.28,2.06,,,,1,4,Top,,,,,661388,,,0.848609302564689,-117.04691006170624,-2.572936900166872,15.60067725424758,23.580302510857766,-32.757952504737176,3.57,1.66,,,,79.3,2906,5.6,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.86,,,,,,,,26,3,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,55,0.0,0.038,,,9,3
ST,2024-09-03,80.5,-0.47,6.32,"Civale, Aaron",502671,650644,,ball,,,,,14,Paul Goldschmidt homers (21) on a fly ball to left center field.,R,R,R,MIL,STL,B,,,0,1,2024,1.4,0.13,1.04,2.13,,,,1,4,Top,,,,,661388,,,0.6952339351421416,-117.34812340730974,-2.903729662717729,12.830023236746404,21.89505022012568,-30.634580540427557,3.6,1.71,,,,79.7,2914,5.6,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.88,,,,,,,,26,2,Sweeper,2,2,2,2,2,2,2,2,Standard,Standard,59,0.0,0.016,,,9,3
SI,2024-09-03,93.0,-0.62,6.34,"Civale, Aaron",502671,650644,,called_strike,,,,,2,Paul Goldschmidt homers (21) on a fly ball to left center field.,R,R,R,MIL,STL,S,,,0,0,2024,-1.19,1.0,0.24,3.66,,,,1,4,Top,,,,,661388,,,4.747491001144627,-135.31597592380345,-3.2297257069022427,-15.5970106727195,31.10804841037593,-19.377622711658997,3.57,1.63,,,,91.7,2268,5.6,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.86,,,,,,,,26,1,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,211,0.0,-0.024,,,9,3
ST,2024-09-03,79.4,-1.2,6.24,"Civale, Aaron",680977,650644,strikeout,called_strike,,,,,5,Brendan Donovan called out on strikes.,R,L,R,MIL,STL,S,2,,1,2,2024,1.72,0.02,-0.16,2.76,,,,0,4,Top,,,,,661388,,,-0.9310459254993502,-115.64354353740156,-0.8719401875472934,15.546550631081873,22.75234419799735,-32.05987781287703,3.42,1.57,,,,78.3,2942,5.6,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.92,,0.0,0.0,1,0,0,,25,4,Sweeper,2,2,2,2,2,2,2,2,Strategic,Standard,62,0.027,-0.169,,,9,3
SI,2024-09-03,92.3,-1.16,6.27,"Civale, Aaron",680977,650644,,ball,,,,,12,Brendan Donovan called out on strikes.,R,L,R,MIL,STL,B,,,0,2,2024,-1.08,1.11,0.45,4.42,,,,0,4,Top,,,,,661388,,,6.369746331303728,-134.36460589270672,-1.30909583754866,-14.493071085813648,29.377202944552288,-18.67470584089039,3.45,1.66,,,,91.3,2277,5.7,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.85,,,,,,,,25,3,Sinker,2,2,2,2,2,2,2,2,Strategic,Standard,208,0.0,0.02,,,9,3
FC,2024-09-03,87.6,-0.97,6.37,"Civale, Aaron",680977,650644,,foul,,,,,12,Brendan Donovan called out on strikes.,R,L,R,MIL,STL,S,,,0,1,2024,0.55,0.53,0.9,2.58,,,,0,4,Top,,,,,661388,,,3.3592962760648715,-127.59363001989104,-4.14213796035914,5.3886123480122095,23.80144093724077,-25.778625623296627,3.31,1.58,83,78.0,85,87.1,2670,5.7,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.81,,,,,,,,25,2,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,157,0.0,-0.049,74.34909,7.34535,9,3
FC,2024-09-03,86.5,-1.05,6.47,"Civale, Aaron",680977,650644,,called_strike,,,,,11,Brendan Donovan called out on strikes.,R,L,R,MIL,STL,S,,,0,0,2024,0.62,0.53,-0.01,3.58,,,,0,4,Top,,,,,661388,,,1.2272962979169733,-126.08701390294706,-1.823857856150093,6.387417326997883,23.76030203695739,-26.29806451117107,3.42,1.63,,,,85.7,2642,5.5,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.96,,,,,,,,25,1,Cutter,2,2,2,2,2,2,2,2,Standard,Standard,165,0.0,-0.032,,,9,3
CU,2024-09-03,78.0,1.82,5.58,"Matz, Steven",661388,571927,strikeout,foul_tip,,,,,5,William Contreras strikes out on a foul tip.,R,R,L,MIL,STL,S,2,,3,2,2024,-1.18,-0.83,0.02,2.24,,,,2,3,Bot,,,,,686780,,,-1.7048610625642109,-113.48709831514368,1.341747728807822,-9.731886696656694,23.752195400815364,-39.76383696916669,3.45,1.59,,,,78.0,2330,6.6,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.87,,0.0,0.0,1,0,0,,24,6,Curveball,2,2,2,2,2,2,2,2,Standard,Standard,321,-0.012,-0.129,77.03493,8.32017,9,3
CH,2024-09-03,82.1,2.07,5.47,"Matz, Steven",661388,571927,,ball,,,,,14,William Contreras strikes out on a foul tip.,R,R,L,MIL,STL,B,,,2,2,2024,1.1,0.12,1.18,2.44,,,,2,3,Bot,,,,,686780,,,-4.179995948153544,-119.55130867192256,-0.5413056570602659,11.327795540243343,23.41064371966774,-31.11314252869561,3.36,1.66,,,,82.6,2121,6.6,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.89,,,,,,,,24,5,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,87,0.0,0.042,,,9,3
CH,2024-09-03,84.4,2.11,5.48,"Matz, Steven",661388,571927,,ball,,,,,14,William Contreras strikes out on a foul tip.,R,R,L,MIL,STL,B,,,1,2,2024,1.22,-0.05,0.45,1.31,,,,2,3,Bot,,,,,686780,,,-6.3159738918094,-122.71801337069242,-3.208808787183004,13.588318215668156,24.70996098945466,-32.28333768585267,3.42,1.71,,,,84.7,2175,6.6,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.91,,,,,,,,24,4,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,97,0.0,0.016,,,9,3
SI,2024-09-03,93.7,1.98,5.62,"Matz, Steven",661388,571927,,ball,,,,,12,William Contreras strikes out on a foul tip.,R,R,L,MIL,STL,B,,,0,2,2024,1.23,0.81,0.63,4.22,,,,2,3,Bot,,,,,686780,,,-6.249387360660193,-136.329811347783,0.333212120971651,16.726412424227437,29.419158852156023,-22.33763818696875,3.48,1.74,,,,94.4,2143,6.6,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.86,,,,,,,,24,3,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,123,0.0,0.009,,,9,3
CU,2024-09-03,79.0,2.1,5.61,"Matz, Steven",661388,571927,,foul,,,,,9,William Contreras strikes out on a foul tip.,R,R,L,MIL,STL,S,,,0,1,2024,-0.81,-0.65,0.37,1.92,,,,2,3,Bot,,,,,686780,,,-2.267921052936423,-114.98098401648244,0.0073177440044749,-6.711028041084885,22.4208359264757,-38.1816082751722,3.45,1.59,203,76.3,26,79.3,2292,6.6,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.87,,,,,,,,24,2,Curveball,2,2,2,2,2,2,2,2,Standard,Standard,318,0.0,-0.023,63.39541,6.60946,9,3
SI,2024-09-03,94.2,2.02,5.62,"Matz, Steven",661388,571927,,foul,,,,,4,William Contreras strikes out on a foul tip.,R,R,L,MIL,STL,S,,,0,0,2024,1.44,0.94,-0.31,2.8,,,,2,3,Bot,,,,,686780,,,-9.303157893136689,-136.88171866138055,-3.6828048486906417,20.16192919059274,31.365261875553077,-19.78326473382196,3.45,1.59,,,,94.7,2298,6.7,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.77,,,,,,,,24,1,Sinker,2,2,2,2,2,2,2,2,Standard,Standard,123,0.0,-0.015,77.50175,6.84974,9,3
SL,2024-09-03,87.0,1.94,5.6,"Matz, Steven",663368,571927,field_out,hit_into_play,,,,,11,Blake Perkins flies out to left fielder Lars Nootbaar.,R,R,L,MIL,STL,X,7,fly_ball,1,1,2024,0.11,0.42,-0.95,2.72,,,,1,3,Bot,61.56,97.26,,,686780,,,-7.208441863299205,-126.55790883098764,-1.600367106458615,2.618077887591057,25.64892288207969,-27.514426445102387,3.3,1.52,297,94.8,42,87.5,2162,6.6,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.88,0.023,0.04,0.0,1,0,0,3,23,3,Slider,2,2,2,2,2,2,2,2,Standard,Standard,151,-0.017,-0.156,70.65093,7.67137,9,3
CH,2024-09-03,84.3,1.98,5.52,"Matz, Steven",663368,571927,,ball,,,,,13,Blake Perkins flies out to left fielder Lars Nootbaar.,R,R,L,MIL,STL,B,,,0,1,2024,1.3,0.14,-0.55,0.93,,,,1,3,Bot,,,,,686780,,,-8.494337583805743,-122.4861864529862,-4.566614158959927,14.79228919988855,23.999086500287863,-30.02327546639064,3.42,1.69,,,,84.5,2520,6.5,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,54.02,,,,,,,,23,2,Changeup,2,2,2,2,2,2,2,2,Standard,Standard,99,0.0,0.016,,,9,3
CU,2024-09-03,78.9,1.88,5.63,"Matz, Steven",663368,571927,,called_strike,,,,,8,Blake Perkins flies out to left fielder Lars Nootbaar.,R,R,L,MIL,STL,S,,,0,0,2024,-1.14,-0.55,-0.13,1.94,,,,1,3,Bot,,,,,686780,,,-2.255598375350519,-114.839227108604,-0.0730538331107273,-9.489777676469744,25.12015073935445,-37.168610069461046,3.29,1.6,,,,78.8,2289,6.6,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.87,,,,,,,,23,1,Curveball,2,2,2,2,2,2,2,2,Standard,Standard,322,0.0,-0.024,,,9,3
SI,2024-09-03,94.2,1.91,5.64,"Matz, Steven",694192,571927,home_run,hit_into_play,,,,,2,Jackson Chourio homers (19) on a fly ball to center field.,R,R,L,MIL,STL,X,,fly_ball,3,2,2024,1.36,1.19,0.23,2.96,,,,1,3,Bot,157.18,39.03,,,686780,,,-7.430211310861631,-137.04655444049283,-3.9634526993862966,18.75537512275788,29.291776262239647,-16.418912445400803,3.32,1.48,403,100.2,31,94.9,2094,6.7,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.84,0.514,1.012,2.0,1,0,3,6,22,6,Sinker,1,2,1,2,2,2,2,2,Standard,Standard,129,0.126,0.952,73.72187,7.23405,9,3
SI,2024-09-03,93.8,1.93,5.72,"Matz, Steven",694192,571927,,ball,,,,,12,Jackson Chourio homers (19) on a fly ball to center field.,R,R,L,MIL,STL,B,,,2,2,2024,1.52,1.17,1.64,4.52,,,,1,3,Bot,,,,,686780,,,-4.124986550276399,-136.49225104717183,0.058722378621374,19.865825793623983,31.054383477324247,-17.779087871351408,3.27,1.54,,,,94.0,2154,6.5,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,54.01,,,,,,,,22,5,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,128,0.0,0.068,,,9,3
CH,2024-09-03,84.1,1.98,5.5,"Matz, Steven",694192,571927,,swinging_strike,,,,,6,Jackson Chourio homers (19) on a fly ball to center field.,R,R,L,MIL,STL,S,,,2,1,2024,1.18,-0.2,0.6,2.15,,,,1,3,Bot,,,,,686780,,,-5.574481787356281,-122.43250701599652,-1.010463257517364,12.999895682690909,23.585371055049965,-34.19514392218921,3.32,1.48,,,,84.7,2410,6.6,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.92,,,,,,,,22,4,Changeup,1,2,1,2,2,1,1,2,Standard,Standard,101,0.0,-0.05,72.6944,7.99743,9,3
SL,2024-09-03,87.4,1.84,5.58,"Matz, Steven",694192,571927,,ball,,,,,13,Jackson Chourio homers (19) on a fly ball to center field.,R,R,L,MIL,STL,B,,,1,1,2024,-0.09,0.44,-1.36,1.49,,,,1,3,Bot,,,,,686780,,,-7.586414339479856,-127.03993861137413,-4.569560575895036,0.7278675573900599,28.30924364678812,-26.67255613591475,3.27,1.63,,,,87.7,2029,6.7,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.76,,,,,,,,22,3,Slider,1,2,1,2,2,1,1,2,Standard,Standard,133,0.0,0.038,,,9,3
SI,2024-09-03,93.3,2.13,5.65,"Matz, Steven",694192,571927,,swinging_strike,,,,,1,Jackson Chourio homers (19) on a fly ball to center field.,R,R,L,MIL,STL,S,,,1,0,2024,1.38,1.1,-0.3,2.84,,,,1,3,Bot,,,,,686780,,,-9.300190743820735,-135.52472394471505,-3.88502043328967,19.003530637044733,29.235446495487466,-17.931871155005616,3.32,1.48,,,,93.6,2144,6.6,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.94,,,,,,,,22,2,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,128,0.0,-0.033,75.10651,6.93823,9,3
SI,2024-09-03,94.5,2.02,5.63,"Matz, Steven",694192,571927,,ball,,,,,12,Jackson Chourio homers (19) on a fly ball to center field.,R,R,L,MIL,STL,B,,,0,0,2024,1.66,0.82,1.55,3.84,,,,1,3,Bot,,,,,686780,,,-4.938831281777493,-137.64156547178658,-0.8133264856776616,22.141679826697377,30.642671741504063,-21.843559904237477,3.24,1.54,,,,95.1,2184,6.6,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.92,,,,,,,,22,1,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,127,0.0,0.025,,,9,3
CU,2024-09-03,79.8,1.97,5.54,"Matz, Steven",668930,571927,field_out,hit_into_play,,,,,7,"Brice Turang grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,L,L,MIL,STL,X,5,ground_ball,0,1,2024,-1.03,-0.64,-0.46,1.72,,,,0,3,Bot,115.73,176.33,,,686780,,,-3.3977424093833952,-116.04249407303942,-0.3330391954732452,-8.47674184233867,25.309816059386435,-38.09824449742611,3.14,1.46,3,69.0,-27,79.7,2363,6.6,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.88,0.031,0.043,0.0,1,0,0,2,21,2,Curveball,1,2,1,2,2,1,1,2,Standard,Standard,317,-0.027,-0.197,53.36445,5.76223,9,3
SI,2024-09-03,93.3,2.07,5.62,"Matz, Steven",668930,571927,,called_strike,,,,,1,"Brice Turang grounds out, third baseman Nolan Arenado to first baseman Paul Goldschmidt.",R,L,L,MIL,STL,S,,,0,0,2024,1.43,1.1,-0.28,3.3,,,,0,3,Bot,,,,,686780,,,-9.229764393733516,-135.4967620205236,-2.5538016583853103,19.66761412047341,32.11667038643199,-18.355235840154027,3.18,1.63,,,,93.3,2275,6.6,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.88,,,,,,,,21,1,Sinker,1,2,1,2,2,1,1,2,Standard,Standard,125,0.0,-0.032,,,9,3
CH,2024-09-03,83.0,1.97,5.56,"Matz, Steven",687401,571927,home_run,hit_into_play,,,,,8,Joey Ortiz homers (10) on a fly ball to left field.,R,R,L,MIL,STL,X,,fly_ball,2,1,2024,1.21,0.03,0.0,1.59,,,,0,3,Bot,34.08,80.34,,,686780,,,-6.865167342174738,-120.72314659860002,-2.6865408967394857,13.113150054736272,23.016720573634046,-31.58485773092425,3.26,1.43,370,96.6,29,83.2,2289,6.4,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,54.09,0.334,0.567,2.0,1,0,3,5,20,4,Changeup,0,2,0,2,2,1,1,2,Standard,Standard,87,0.113,0.961,72.03824,8.59627,9,3
CH,2024-09-03,82.5,2.16,5.46,"Matz, Steven",687401,571927,,ball,,,,,9,Joey Ortiz homers (10) on a fly ball to left field.,R,R,L,MIL,STL,B,,,1,1,2024,1.25,-0.22,0.58,1.64,,,,0,3,Bot,,,,,686780,,,-6.055436024212371,-119.98746296719328,-1.7725019795279588,13.25448308706556,22.37827744951857,-34.205389149408525,3.25,1.45,,,,82.9,2406,6.5,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.98,,,,,,,,20,3,Changeup,0,2,0,2,2,0,0,2,Standard,Standard,95,0.0,0.049,,,9,3
SL,2024-09-03,87.1,2.03,5.53,"Matz, Steven",687401,571927,,called_strike,,,,,8,Joey Ortiz homers (10) on a fly ball to left field.,R,R,L,MIL,STL,S,,,1,0,2024,0.02,0.56,-0.02,1.85,,,,0,3,Bot,,,,,686780,,,-4.9991784332602505,-126.7759654799154,-3.849348894444694,1.2354101084898048,25.3845735472898,-25.56062813021212,3.39,1.48,,,,87.6,2176,6.6,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,53.94,,,,,,,,20,2,Slider,0,2,0,2,2,0,0,2,Standard,Standard,145,0.0,-0.043,,,9,3
SI,2024-09-03,93.9,1.9,5.73,"Matz, Steven",687401,571927,,ball,,,,,11,Joey Ortiz homers (10) on a fly ball to left field.,R,R,L,MIL,STL,B,,,0,0,2024,1.22,1.19,-0.33,3.78,,,,0,3,Bot,,,,,686780,,,-8.494031368183828,-136.4661328127053,-1.9527508829356712,17.129765087028442,30.043646243257783,-17.1160234780917,3.39,1.51,,,,94.1,2229,6.5,745944,571927,686780,502671,680977,571448,691026,663457,672279,691023,54.04,,,,,,,,20,1,Sinker,0,2,0,2,2,0,0,2,Standard,Standard,127,0.0,0.033,,,9,3
CU,2024-09-03,75.7,-0.18,6.56,"Civale, Aaron",571448,650644,strikeout,called_strike,,,,,4,Nolan Arenado called out on strikes.,R,R,R,MIL,STL,S,2,,1,2,2024,1.05,-1.6,-0.63,2.5,,,,2,3,Top,,,,,661388,,,-2.78021607780938,-110.0535980006534,1.587150086538733,9.01755117643118,23.140980842926563,-45.61694746254656,3.45,1.74,,,,74.1,3180,5.6,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.95,,0.0,0.0,1,0,0,,19,4,Curveball,0,2,2,0,2,0,2,0,Standard,Strategic,28,0.008,-0.071,,,9,3
CU,2024-09-03,75.7,-0.23,6.54,"Civale, Aaron",571448,650644,,foul,,,,,3,Nolan Arenado called out on strikes.,R,R,R,MIL,STL,S,,,1,1,2024,1.06,-1.64,0.42,2.93,,,,2,3,Top,,,,,661388,,,-0.508975987814692,-109.97893031435804,2.600914929023406,8.525999055189367,23.989710104011845,-46.12099072007769,3.35,1.59,12,73.5,-14,73.8,3244,5.5,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,55.05,,,,,,,,19,3,Curveball,0,2,2,0,2,0,2,0,Standard,Strategic,31,0.0,-0.025,68.66437,8.66099,9,3
FC,2024-09-03,88.0,-0.31,6.58,"Civale, Aaron",571448,650644,,swinging_strike,,,,,12,Nolan Arenado called out on strikes.,R,R,R,MIL,STL,S,,,1,0,2024,0.29,0.77,0.18,3.54,,,,2,3,Top,,,,,661388,,,0.5877107089747137,-128.1296308064276,-2.824541875143396,3.015174889603389,28.152759126975432,-23.298476267766787,3.35,1.59,,,,86.5,2666,5.5,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,55.04,,,,,,,,19,2,Cutter,0,2,2,0,2,0,2,0,Standard,Strategic,154,0.0,-0.02,71.75064,7.99935,9,3
ST,2024-09-03,79.0,-0.68,6.27,"Civale, Aaron",571448,650644,,ball,,,,,12,Nolan Arenado called out on strikes.,R,R,R,MIL,STL,B,,,0,0,2024,2.02,-0.43,0.06,3.84,,,,2,3,Top,,,,,661388,,,-2.1141124827529887,-114.92711878891151,2.35517598805251,18.15067102232925,24.27983671910624,-36.70575073423559,3.51,1.8,,,,77.5,2947,5.5,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,54.98,,,,,,,,19,1,Sweeper,0,2,2,0,2,0,2,0,Standard,Strategic,60,0.0,0.016,,,9,3
FS,2024-09-03,85.5,-1.24,6.18,"Civale, Aaron",676475,650644,strikeout,swinging_strike,,,,,11,Alec Burleson strikes out swinging.,R,L,R,MIL,STL,S,2,,1,2,2024,-1.26,0.75,-1.59,3.31,,,,1,3,Top,,,,,661388,,,1.68549488846104,-124.5224316012502,-1.9509505674120835,-13.378186341570537,26.995216567101057,-24.17883557309524,3.34,1.55,,,,84.1,2000,5.5,745944,650644,661388,656555,668930,687401,642715,694192,663368,676551,55.0,,0.0,0.0,1,0,0,,18,4,Split-Finger,0,2,2,0,2,0,2,0,Strategic,Standard,230,0.013,-0.117,59.33952,6.95427,9,3
