pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,month,day
FF,2024-07-01,95.6,-2.45,5.61,"Núñez, Dedniel",671277,673380,,foul,,,,,4,"Luis García Jr.  grounds into a force out, shortstop Francisco Lindor to second baseman Jose Iglesias.   Keibert Ruiz out at 2nd.    Luis García Jr.  to 1st.",R,L,R,WSH,NYM,S,,,2,1,2024,-0.34,0.98,-0.43,2.56,,,660688,1,7,Bot,,,,,682626,,,6.105917119964679,-139.1855560958327,-4.743408892137208,-5.560052289589275,26.03809566447141,-18.51198873676351,3.43,1.67,299,93.0,27,96.7,2539,6.5,744840,673380,682626,624413,578428,668901,596019,643446,664056,621438,53.98,,,,,,,,57,4,4-Seam Fastball,2,3,2,3,3,2,2,3,Infield shade,Standard,205,0.0,-0.065,75.420169675769,6.65788,7,1
SL,2024-07-01,85.1,-2.35,5.56,"Núñez, Dedniel",671277,673380,,ball,,,,,11,"Luis García Jr.  grounds into a force out, shortstop Francisco Lindor to second baseman Jose Iglesias.   Keibert Ruiz out at 2nd.    Luis García Jr.  to 1st.",R,L,R,WSH,NYM,B,,,1,1,2024,0.27,-0.31,-1.37,4.52,,,660688,1,7,Bot,,,,,682626,,,1.766792097935036,-123.99486671970908,4.406101734818171,2.5299365893698016,21.831005985569163,-36.33710765362392,3.43,1.67,,,,85.8,2598,6.4,744840,673380,682626,624413,578428,668901,596019,643446,664056,621438,54.1,,,,,,,,57,3,Slider,2,3,2,3,3,2,2,3,Infield shade,Standard,57,0.0,0.058,,,7,1
SL,2024-07-01,88.6,-2.41,5.48,"Núñez, Dedniel",671277,673380,,blocked_ball,,,,,14,"Luis García Jr.  grounds into a force out, shortstop Francisco Lindor to second baseman Jose Iglesias.   Keibert Ruiz out at 2nd.    Luis García Jr.  to 1st.",R,L,R,WSH,NYM,B,,,0,1,2024,-0.05,0.07,1.14,0.62,,,660688,1,7,Bot,,,,,682626,,,8.808312981982256,-128.7213706101778,-6.008745152219279,-2.255848955880734,25.18774474682207,-30.360188976505032,3.43,1.67,,,,89.1,2604,6.6,744840,673380,682626,624413,578428,668901,596019,643446,664056,621438,53.94,,,,,,,,57,2,Slider,2,3,2,3,3,2,2,3,Infield shade,Standard,342,0.0,0.029,,,7,1
FF,2024-07-01,96.7,-2.51,5.54,"Núñez, Dedniel",671277,673380,,called_strike,,,,,2,"Luis García Jr.  grounds into a force out, shortstop Francisco Lindor to second baseman Jose Iglesias.   Keibert Ruiz out at 2nd.    Luis García Jr.  to 1st.",R,L,R,WSH,NYM,S,,,0,0,2024,-0.39,1.48,-0.24,3.32,,,660688,1,7,Bot,,,,,682626,,,6.967900764110549,-140.77203073130576,-3.800644275286311,-6.691896519039459,29.49941319709272,-11.776624613329307,3.43,1.67,,,,97.3,2618,6.5,744840,673380,682626,624413,578428,668901,596019,643446,664056,621438,54.04,,,,,,,,57,1,4-Seam Fastball,2,3,2,3,3,2,2,3,Standard,Standard,210,0.0,-0.04,,,7,1
SI,2024-07-01,91.9,2.19,6.31,"Peterson, David",660688,656849,single,hit_into_play,,,,,9,Keibert Ruiz singles on a ground ball to second baseman Jose Iglesias.,R,R,L,WSH,NYM,X,4,ground_ball,1,0,2024,1.45,0.39,0.79,1.97,,,,1,7,Bot,126.87,149.27,,,682626,,,-6.785524862676233,-133.59453520157038,-6.062192238594755,18.78000561275516,27.147101699980432,-26.462724324966796,3.2,1.44,13,100.3,-8,93.4,2135,7.1,744840,656849,682626,624413,578428,668901,596019,643446,664056,621438,53.42,0.249,0.183,0.9,1,1,0,2,56,2,Sinker,2,3,2,3,3,2,2,3,Strategic,Standard,139,0.055,0.243,66.33671374363982,6.83107,7,1
CU,2024-07-01,78.4,2.14,6.62,"Peterson, David",660688,656849,,ball,,,,,12,Keibert Ruiz singles on a ground ball to second baseman Jose Iglesias.,R,R,L,WSH,NYM,B,,,0,0,2024,-0.31,-0.55,1.65,5.63,,,,1,7,Bot,,,,,682626,,,-0.4809996051311825,-114.11537048542088,5.708208730356663,-2.652876683946514,19.1674533124522,-38.16585759454477,3.2,1.44,,,,79.2,2223,6.6,744840,656849,682626,624413,578428,668901,596019,643446,664056,621438,53.87,,,,,,,,56,1,Curveball,2,3,2,3,3,2,2,3,Strategic,Standard,333,0.0,0.025,,,7,1
SI,2024-07-01,92.2,2.2,6.4,"Peterson, David",695578,656849,field_out,hit_into_play,,,,,6,"James Wood grounds out, second baseman Jose Iglesias to first baseman Pete Alonso.",R,L,L,WSH,NYM,X,4,ground_ball,0,0,2024,1.29,0.71,0.62,2.77,,,,0,7,Bot,157.37,136.61,,,682626,,,-6.907783378812512,-134.15788337345538,-5.049021343115331,16.998946468414015,27.339215413145254,-22.736924977368474,3.66,1.68,6,95.9,-25,93.8,2018,7.1,744840,656849,682626,624413,578428,668901,596019,643446,664056,621438,53.42,0.1,0.092,0.0,1,0,0,2,55,1,Sinker,2,3,2,3,3,2,2,3,Infield shade,Standard,142,-0.049,-0.228,75.28435994023303,6.63923,7,1
SI,2024-07-01,90.8,-3.44,6.14,"Floro, Dylan",624413,571670,force_out,hit_into_play,,,,,4,"Pete Alonso grounds into a force out, shortstop CJ Abrams to second baseman Ildemaro Vargas.   J.D. Martinez out at 2nd.",R,R,R,WSH,NYM,X,6,ground_ball,2,1,2024,-1.74,0.82,-0.53,2.26,,664056,502110,2,7,Top,110.65,155.98,,,660688,,,10.984426783287788,-131.7367724459452,-5.501747629846279,-22.62630047293328,28.45337169447592,-21.5729704831789,3.47,1.61,75,97.9,3,90.5,2102,6.3,744840,571670,660688,608841,545121,669222,682928,695578,696285,657041,54.21,0.477,0.447,0.0,1,0,0,4,54,4,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,227,0.047,-0.49,75.67066174285429,7.10278,7,1
SI,2024-07-01,92.4,-3.36,6.13,"Floro, Dylan",624413,571670,,ball,,,,,13,"Pete Alonso grounds into a force out, shortstop CJ Abrams to second baseman Ildemaro Vargas.   J.D. Martinez out at 2nd.",R,R,R,WSH,NYM,B,,,1,1,2024,-1.67,0.92,-1.42,2.26,,664056,502110,2,7,Top,,,,,660688,,,8.651771169081503,-134.26740762346247,-6.089064164585066,-22.06878464785576,28.84143995241569,-19.83745457790148,3.47,1.61,,,,93.1,2182,6.8,744840,571670,660688,608841,545121,669222,682928,695578,696285,657041,53.73,,,,,,,,54,3,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,229,0.0,0.057,,,7,1
SI,2024-07-01,91.6,-3.35,6.14,"Floro, Dylan",624413,571670,,called_strike,,,,,4,"Pete Alonso grounds into a force out, shortstop CJ Abrams to second baseman Ildemaro Vargas.   J.D. Martinez out at 2nd.",R,R,R,WSH,NYM,S,,,1,0,2024,-1.68,0.81,-0.33,2.6,,664056,502110,2,7,Top,,,,,660688,,,11.295845683832102,-132.81703629021086,-4.8076230459706215,-22.25961635417657,27.94710365491434,-21.70595721493139,3.47,1.61,,,,92.1,2153,6.8,744840,571670,660688,608841,545121,669222,682928,695578,696285,657041,53.75,,,,,,,,54,2,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,218,0.0,-0.049,,,7,1
SI,2024-07-01,91.0,-3.37,6.14,"Floro, Dylan",624413,571670,,ball,,,,,11,"Pete Alonso grounds into a force out, shortstop CJ Abrams to second baseman Ildemaro Vargas.   J.D. Martinez out at 2nd.",R,R,R,WSH,NYM,B,,,0,0,2024,-1.6,0.62,-1.44,2.73,,664056,502110,2,7,Top,,,,,660688,,,8.316924288889776,-132.19256438788855,-4.00026403201513,-20.52860591575333,28.230818470930423,-24.191058620542417,3.47,1.61,,,,91.4,2102,6.6,744840,571670,660688,608841,545121,669222,682928,695578,696285,657041,53.86,,,,,,,,54,1,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,224,0.0,0.034,,,7,1
SL,2024-07-01,85.0,-3.6,5.93,"Floro, Dylan",502110,571670,walk,ball,,,,,14,J.D. Martinez walks.,R,R,R,WSH,NYM,B,,,3,2,2024,0.12,0.39,1.56,1.06,,664056,,2,7,Top,,,,,660688,,,11.888343604301468,-123.22711868038778,-5.910072781760531,-0.9736548842962642,22.616362852430843,-27.22627243416292,3.71,1.74,,,,85.6,2136,6.7,744840,571670,660688,608841,545121,669222,682928,695578,696285,657041,53.78,,0.691353,0.7,1,0,0,,53,6,Slider,2,3,3,2,3,2,3,2,Standard,Standard,228,-0.007,0.103,,,7,1
SI,2024-07-01,91.4,-3.24,6.17,"Floro, Dylan",502110,571670,,ball,,,,,12,J.D. Martinez walks.,R,R,R,WSH,NYM,B,,,2,2,2024,-1.53,0.72,0.85,3.23,,664056,,2,7,Top,,,,,660688,,,13.66848697826979,-132.4781069692549,-3.0785937107315755,-20.88929574233313,26.681034730755567,-23.17443578025392,3.71,1.74,,,,92.0,2103,6.7,744840,571670,660688,608841,545121,669222,682928,695578,696285,657041,53.78,,,,,,,,53,5,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,216,0.0,0.079,,,7,1
SL,2024-07-01,85.2,-3.48,5.97,"Floro, Dylan",502110,571670,,ball,,,,,14,J.D. Martinez walks.,R,R,R,WSH,NYM,B,,,1,2,2024,-0.38,0.45,2.11,2.27,,664056,,2,7,Top,,,,,660688,,,13.928234352937253,-123.48032359364126,-3.3241222366975105,-6.382865035711153,21.758265135286248,-27.031653337274477,3.71,1.74,,,,85.8,2095,6.6,744840,571670,660688,608841,545121,669222,682928,695578,696285,657041,53.88,,,,,,,,53,4,Slider,2,3,3,2,3,2,3,2,Standard,Standard,215,0.0,0.047,,,7,1
SI,2024-07-01,90.9,-3.24,6.24,"Floro, Dylan",502110,571670,,called_strike,,,,,8,J.D. Martinez walks.,R,R,R,WSH,NYM,S,,,1,1,2024,-1.53,0.78,-0.25,2.27,,,664056,2,7,Top,,,,,660688,,,10.829537265236738,-131.93481358533518,-5.751351086663822,-20.15717004651645,26.617172495412607,-22.01752616338045,3.71,1.74,,,,91.5,2158,6.7,744840,571670,660688,608841,545121,669222,682928,695578,696285,657041,53.82,,,,,,,,53,3,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,225,-0.014,-0.048,,,7,1
SI,2024-07-01,90.8,-3.46,6.27,"Floro, Dylan",502110,571670,,ball,,,,,11,J.D. Martinez walks.,R,R,R,WSH,NYM,B,,,0,1,2024,-1.49,0.85,-2.01,3.0,,,664056,2,7,Top,,,,,660688,,,6.844882124846558,-132.0223476664679,-4.109623048065363,-18.889728791800746,27.717197848969832,-21.53369968297827,3.71,1.74,,,,91.2,2136,6.6,744840,571670,660688,608841,545121,669222,682928,695578,696285,657041,53.93,,,,,,,,53,2,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,225,0.0,0.029,,,7,1
SI,2024-07-01,90.3,-3.51,6.26,"Floro, Dylan",502110,571670,,called_strike,,,,,7,J.D. Martinez walks.,R,R,R,WSH,NYM,S,,,0,0,2024,-1.56,0.85,-0.63,2.03,,,664056,2,7,Top,,,,,660688,,,10.53065557163348,-130.9405890666945,-6.385252767081178,-20.151966617428695,27.495365994003432,-21.152259187728596,3.71,1.74,,,,90.6,2140,6.7,744840,571670,660688,608841,545121,669222,682928,695578,696285,657041,53.83,,,,,,,,53,1,Sinker,2,3,3,2,3,2,3,2,Standard,Standard,227,0.0,-0.042,,,7,1
CH,2024-07-01,89.4,3.84,5.5,"Garcia, Robert",664056,676395,single,hit_into_play,,,,,14,Harrison Bader singles on a line drive to center fielder Jacob Young.,R,R,L,WSH,NYM,X,8,line_drive,0,2,2024,1.45,0.27,0.93,1.25,,,,2,7,Top,118.14,100.07,,,660688,,,-10.2407751920738,-129.70037227323036,-4.999961147563736,18.540022080031427,26.455995201423622,-28.29389095988447,3.18,1.52,191,70.0,18,89.6,1694,6.5,744840,676395,660688,608841,545121,669222,682928,695578,696285,657041,53.96,0.746,0.671,0.9,1,1,0,4,52,3,Changeup,2,3,3,2,3,2,3,2,Standard,Standard,108,-0.014,0.169,69.56416260468778,7.83872,7,1
FF,2024-07-01,95.4,3.52,5.6,"Garcia, Robert",664056,676395,,called_strike,,,,,8,Harrison Bader singles on a line drive to center fielder Jacob Young.,R,R,L,WSH,NYM,S,,,0,1,2024,1.01,1.23,0.06,1.73,,,,2,7,Top,,,,,660688,,,-11.43847376906108,-138.3605623265156,-7.355517764576898,15.501209481667786,30.324801766741853,-14.789141555703816,3.18,1.52,,,,96.0,2341,6.8,744840,676395,660688,608841,545121,669222,682928,695578,696285,657041,53.74,,,,,,,,52,2,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,133,0.0,-0.022,,,7,1
FF,2024-07-01,95.6,3.72,5.6,"Garcia, Robert",664056,676395,,called_strike,,,,,2,Harrison Bader singles on a line drive to center fielder Jacob Young.,R,R,L,WSH,NYM,S,,,0,0,2024,1.01,1.23,0.0,2.92,,,,2,7,Top,,,,,660688,,,-12.103518737807065,-138.64900194159642,-4.212474541725734,15.720744356841864,30.87654124412864,-15.479937762986498,3.18,1.52,,,,95.7,2267,6.5,744840,676395,660688,608841,545121,669222,682928,695578,696285,657041,53.96,,,,,,,,52,1,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,121,0.0,-0.014,,,7,1
CH,2024-07-01,88.9,3.88,5.46,"Garcia, Robert",596019,676395,strikeout,swinging_strike,,,,,14,Francisco Lindor strikes out swinging.,R,R,L,WSH,NYM,S,2,,0,2,2024,1.42,0.11,0.91,1.72,,,,1,7,Top,,,,,660688,,,-10.302460845862138,-129.10572087160418,-3.3344653175357744,18.040057788543,26.25968633100836,-30.464938913891054,3.31,1.51,,,,89.3,1648,6.6,744840,676395,660688,608841,545121,669222,682928,695578,696285,657041,53.91,,0.0,0.0,1,0,0,,51,3,Changeup,2,3,3,2,3,2,3,2,Standard,Standard,108,0.018,-0.102,68.10278345565146,7.63674,7,1
CH,2024-07-01,88.4,3.76,5.53,"Garcia, Robert",596019,676395,,called_strike,,,,,9,Francisco Lindor strikes out swinging.,R,R,L,WSH,NYM,S,,,0,1,2024,1.66,0.44,0.3,1.72,,,,1,7,Top,,,,,660688,,,-11.890575120180364,-128.06772577257647,-4.050906464729059,20.758325215352865,26.844701881937542,-26.670690526268704,3.31,1.51,,,,88.2,1709,6.5,744840,676395,660688,608841,545121,669222,682928,695578,696285,657041,54.04,,,,,,,,51,2,Changeup,2,3,3,2,3,2,3,2,Standard,Standard,114,0.0,-0.036,,,7,1
FF,2024-07-01,94.9,3.63,5.68,"Garcia, Robert",596019,676395,,called_strike,,,,,4,Francisco Lindor strikes out swinging.,R,R,L,WSH,NYM,S,,,0,0,2024,1.1,1.36,-0.54,2.65,,,,1,7,Top,,,,,660688,,,-13.39039367653806,-137.5062445487204,-5.289694148282992,17.02096162622729,31.101464100235983,-13.861104062265923,3.31,1.51,,,,94.9,2267,6.6,744840,676395,660688,608841,545121,669222,682928,695578,696285,657041,53.91,,,,,,,,51,1,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,132,0.0,-0.024,,,7,1
FF,2024-07-01,94.7,3.64,5.59,"Garcia, Robert",643446,676395,strikeout,swinging_strike,,,,,3,Jeff McNeil strikes out swinging.,R,L,L,WSH,NYM,S,2,,2,2,2024,1.14,1.32,0.56,3.5,,,,0,7,Top,,,,,660688,,,-10.616795936030943,-137.48935387537634,-2.7228833142976177,16.756437825095237,29.43947618128812,-14.993044838716008,3.45,1.65,,,,95.1,2279,6.6,744840,676395,660688,608841,545121,669222,682928,695578,696285,657041,53.93,,0.0,0.0,1,0,0,,50,5,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,129,0.024,-0.201,66.99889253840192,5.66276,7,1
FF,2024-07-01,95.7,3.47,5.71,"Garcia, Robert",643446,676395,,ball,,,,,13,Jeff McNeil strikes out swinging.,R,L,L,WSH,NYM,B,,,1,2,2024,1.1,1.29,-0.96,2.01,,,,0,7,Top,,,,,660688,,,-14.287032008723052,-138.667681604857,-7.13431232302683,17.215949236525628,27.565706961490317,-14.013067746599164,3.45,1.65,,,,96.8,2236,6.9,744840,676395,660688,608841,545121,669222,682928,695578,696285,657041,53.61,,,,,,,,50,4,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,121,0.0,0.034,,,7,1
FF,2024-07-01,95.0,3.74,5.62,"Garcia, Robert",643446,676395,,swinging_strike,,,,,3,Jeff McNeil strikes out swinging.,R,L,L,WSH,NYM,S,,,1,1,2024,0.92,1.19,0.31,2.99,,,,0,7,Top,,,,,660688,,,-11.103384003997624,-138.00933381174497,-3.929892104683592,14.113702652756276,28.635903723134973,-16.26597264127764,3.45,1.65,,,,95.8,2265,6.7,744840,676395,660688,608841,545121,669222,682928,695578,696285,657041,53.8,,,,,,,,50,3,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,124,0.0,-0.047,70.06731062825753,6.154,7,1
FF,2024-07-01,92.2,3.79,5.55,"Garcia, Robert",643446,676395,,swinging_strike,,,,,1,Jeff McNeil strikes out swinging.,R,L,L,WSH,NYM,S,,,1,0,2024,0.69,1.24,-0.78,2.9,,,,0,7,Top,,,,,660688,,,-13.154979241649814,-133.707181256058,-3.599512217274857,11.02192406891744,27.90655625944549,-16.68956538885007,3.45,1.65,,,,92.7,2159,6.7,744840,676395,660688,608841,545121,669222,682928,695578,696285,657041,53.81,,,,,,,,50,2,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,128,0.0,-0.044,42.087570193640886,5.81799,7,1
FF,2024-07-01,92.7,3.78,5.64,"Garcia, Robert",643446,676395,,ball,,,,,12,Jeff McNeil strikes out swinging.,R,L,L,WSH,NYM,B,,,0,0,2024,0.88,1.13,0.47,4.71,,,,0,7,Top,,,,,660688,,,-10.397116663233822,-134.69975598782094,0.9295788451676746,12.964783802501822,28.198221161712056,-18.80145673201699,3.45,1.65,,,,92.9,2185,6.4,744840,676395,660688,608841,545121,669222,682928,695578,696285,657041,54.09,,,,,,,,50,1,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,130,0.0,0.032,,,7,1
FF,2024-07-01,93.9,2.1,6.41,"Peterson, David",545121,656849,field_out,hit_into_play,,,,,12,"Ildemaro Vargas grounds out, pitcher David Peterson to first baseman Pete Alonso.",R,R,L,WSH,NYM,X,1,ground_ball,0,2,2024,0.82,1.01,0.3,4.1,,,,2,6,Bot,137.05,183.45,,,682626,,,-6.560108844278146,-136.71317349889537,-2.5724719818254207,11.67700790848116,26.788230942027205,-19.06330018745409,3.36,1.54,2,73.1,-61,95.5,2161,6.9,744840,656849,682626,624413,578428,668901,596019,643446,664056,621438,53.59,0.3,0.269,0.0,1,0,0,2,49,3,4-Seam Fastball,2,3,2,3,3,2,2,3,Strategic,Standard,143,-0.019,-0.059,67.6937689008767,6.19797,7,1
FF,2024-07-01,93.6,2.15,6.29,"Peterson, David",545121,656849,,foul,,,,,12,"Ildemaro Vargas grounds out, pitcher David Peterson to first baseman Pete Alonso.",R,R,L,WSH,NYM,S,,,0,1,2024,0.81,1.11,0.17,3.67,,,,2,6,Bot,,,,,682626,,,-7.018556018942199,-136.179152263106,-3.565338170308879,11.54798552902283,27.415300669800416,-17.680642754074977,3.36,1.54,263,81.4,42,95.4,2088,7.2,744840,656849,682626,624413,578428,668901,596019,643446,664056,621438,53.34,,,,,,,,49,2,4-Seam Fastball,2,3,2,3,3,2,2,3,Strategic,Standard,141,0.0,-0.022,68.06969221672688,5.96103,7,1
SI,2024-07-01,92.2,2.29,6.28,"Peterson, David",545121,656849,,foul,,,,,3,"Ildemaro Vargas grounds out, pitcher David Peterson to first baseman Pete Alonso.",R,R,L,WSH,NYM,S,,,0,0,2024,1.08,1.05,0.58,3.22,,,,2,6,Bot,,,,,682626,,,-6.771884658074101,-134.13586572310328,-4.291468834238811,14.534752762252326,28.61345180439402,-18.69958631517099,3.36,1.54,239,81.0,52,93.3,2101,6.9,744840,656849,682626,624413,578428,668901,596019,643446,664056,621438,53.59,,,,,,,,49,1,Sinker,2,3,2,3,3,2,2,3,Strategic,Standard,130,0.0,-0.014,71.04765159694081,6.46523,7,1
CU,2024-07-01,79.5,2.03,6.48,"Peterson, David",608841,656849,field_out,hit_into_play,,,,,9,Joey Meneses flies out to center fielder Harrison Bader.,R,R,L,WSH,NYM,X,8,fly_ball,0,1,2024,-0.33,-0.49,0.34,1.65,,,,1,6,Bot,128.06,59.66,,,682626,,,-3.105500943416437,-115.76886173301467,-2.94888637901205,-2.4143980375102214,21.147169045690603,-36.249948808572825,3.72,1.76,345,92.6,28,80.4,2431,6.8,744840,656849,682626,624413,578428,668901,596019,643446,664056,621438,53.67,0.109,0.14,0.0,1,0,0,3,48,2,Curveball,2,3,2,3,3,2,2,3,Strategic,Standard,336,-0.028,-0.137,73.35789745504619,7.96717,7,1
SI,2024-07-01,91.1,2.13,6.3,"Peterson, David",608841,656849,,called_strike,,,,,9,Joey Meneses flies out to center fielder Harrison Bader.,R,R,L,WSH,NYM,S,,,0,0,2024,1.46,0.68,0.34,2.12,,,,1,6,Bot,,,,,682626,,,-7.757132034524902,-132.3440976730593,-6.143965489387575,18.842417306130265,26.58106370592545,-23.069771148155027,3.72,1.76,,,,92.5,2030,7.1,744840,656849,682626,624413,578428,668901,596019,643446,664056,621438,53.43,,,,,,,,48,1,Sinker,2,3,2,3,3,2,2,3,Strategic,Standard,142,0.0,-0.024,,,7,1
CH,2024-07-01,83.9,2.09,6.38,"Peterson, David",623912,656849,field_out,hit_into_play,,,,,5,Harold Ramírez flies out to right fielder Tyrone Taylor.,R,R,L,WSH,NYM,X,9,fly_ball,1,1,2024,1.58,0.39,0.13,2.22,,,,0,6,Bot,192.25,97.21,,,682626,,,-7.765456769817707,-122.02882287565618,-4.088619790100055,17.307215329238915,22.244254218965864,-27.69279838903194,3.27,1.46,300,90.5,46,85.2,1734,7.0,744840,656849,682626,624413,578428,668901,596019,643446,664056,621438,53.48,0.006,0.009,0.0,1,0,0,3,47,3,Changeup,2,3,2,3,3,2,2,3,Strategic,Standard,119,-0.04,-0.215,78.05464715227959,7.57725,7,1
CH,2024-07-01,84.1,2.22,6.43,"Peterson, David",623912,656849,,ball,,,,,13,Harold Ramírez flies out to right fielder Tyrone Taylor.,R,R,L,WSH,NYM,B,,,0,1,2024,1.54,0.12,-0.61,0.3,,,,0,6,Bot,,,,,682626,,,-9.726078199047826,-121.93936389633392,-8.114055870339964,17.30718705988027,23.36702247037949,-29.567630556789965,3.27,1.46,,,,85.1,1797,7.1,744840,656849,682626,624413,578428,668901,596019,643446,664056,621438,53.43,,,,,,,,47,2,Changeup,2,3,2,3,3,2,2,3,Standard,Standard,120,0.0,0.021,,,7,1
SI,2024-07-01,90.8,2.14,6.43,"Peterson, David",623912,656849,,called_strike,,,,,5,Harold Ramírez flies out to right fielder Tyrone Taylor.,R,R,L,WSH,NYM,S,,,0,0,2024,1.46,0.39,-0.07,2.48,,,,0,6,Bot,,,,,682626,,,-8.780923224464043,-131.92402857617384,-4.849702150569311,18.867682220675302,28.31643034764636,-26.70851000402538,3.27,1.46,,,,91.9,2165,7.1,744840,656849,682626,624413,578428,668901,596019,643446,664056,621438,53.43,,,,,,,,47,1,Sinker,2,3,2,3,3,2,2,3,Standard,Standard,139,0.0,-0.034,,,7,1
FF,2024-07-01,96.1,-0.75,6.57,"Law, Derek",578428,571882,field_out,hit_into_play,,,,,2,Jose Iglesias grounds out to first baseman Joey Meneses.,R,R,R,WSH,NYM,X,3,ground_ball,0,2,2024,-0.54,1.47,0.18,3.18,,682626,,2,6,Top,154.31,168.19,,,660688,,,3.698843488804804,-139.82187212201163,-6.775136670286228,-7.868503470318471,29.921573927003003,-11.594712383577209,3.14,1.38,91,90.7,4,97.0,2032,6.7,744840,571882,660688,608841,545121,669222,682928,695578,696285,657041,53.81,0.42,0.378,0.0,1,0,0,4,46,3,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,209,0.039,-0.198,63.274424731142624,5.31099,7,1
FF,2024-07-01,95.1,-0.75,6.42,"Law, Derek",578428,571882,,foul,,,,,6,Jose Iglesias grounds out to first baseman Joey Meneses.,R,R,R,WSH,NYM,S,,,0,1,2024,-0.34,1.33,0.56,2.18,,682626,,2,6,Top,,,,,660688,,,4.2168750155220245,-138.2853490761649,-8.51252491738057,-5.3018939707370105,29.436635480111526,-13.45288470519144,3.14,1.38,236,78.1,46,96.0,2097,6.7,744840,571882,660688,608841,545121,669222,682928,695578,696285,657041,53.76,,,,,,,,46,2,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,205,0.0,-0.083,71.92707484570317,6.33415,7,1
FF,2024-07-01,94.7,-0.62,6.45,"Law, Derek",578428,571882,,called_strike,,,,,5,Jose Iglesias grounds out to first baseman Joey Meneses.,R,R,R,WSH,NYM,S,,,0,0,2024,-0.08,1.33,-0.2,2.34,,682626,,2,6,Top,,,,,660688,,,1.269728558488906,-137.77283333077324,-8.117774396038113,-1.2922802411491572,27.961879745656702,-13.62769997029124,3.14,1.38,,,,95.6,2041,6.6,744840,571882,660688,608841,545121,669222,682928,695578,696285,657041,53.88,,,,,,,,46,1,4-Seam Fastball,2,3,3,2,3,2,3,2,Standard,Standard,198,0.0,-0.053,,,7,1
FC,2024-07-01,93.7,-1.04,6.49,"Law, Derek",682626,571882,double,hit_into_play,,,,,2,Francisco Alvarez doubles (10) on a sharp line drive to center fielder Jacob Young.   Mark Vientos scores.    Tyrone Taylor scores.,R,R,R,WSH,NYM,X,8,line_drive,0,0,2024,0.08,0.79,-0.25,3.15,668901,,621438,2,6,Top,79.66,54.56,,,660688,,,1.8687086898850047,-136.47090841140115,-4.734377441838093,0.664699940810596,27.28977145226241,-21.46908761044998,3.39,1.6,342,103.5,16,94.6,2241,6.6,744840,571882,660688,608841,545121,669222,682928,695578,696285,657041,53.94,0.574,0.679,1.25,1,1,1,5,45,1,Cutter,2,1,1,2,3,2,3,2,Standard,Standard,197,-0.318,1.589,78.08081236683519,6.9589,7,1
FC,2024-07-01,92.0,-0.87,6.5,"Law, Derek",621438,571882,field_error,hit_into_play,,,,,6,Tyrone Taylor reaches on a fielding error by shortstop CJ Abrams.   Mark Vientos to 3rd.,R,R,R,WSH,NYM,X,6,ground_ball,3,2,2024,0.11,0.7,0.44,2.59,,,668901,2,6,Top,106.59,147.85,,,660688,,,3.082485337153831,-133.89842206197957,-5.624701351642098,0.6420710738023098,29.44055990890486,-22.727098041752257,3.53,1.65,41,110.0,-2,92.4,2330,6.5,744840,571882,660688,608841,545121,669222,682928,695578,696285,657041,53.97,0.446,0.401,0.9,1,0,0,4,44,9,Cutter,2,1,1,2,1,2,1,2,Standard,Standard,194,-0.042,0.35,,,7,1
