pitch_type,game_date,release_speed,release_pos_x,release_pos_z,player_name,batter,pitcher,events,description,spin_dir,spin_rate_deprecated,break_angle_deprecated,break_length_deprecated,zone,des,game_type,stand,p_throws,home_team,away_team,type,hit_location,bb_type,balls,strikes,game_year,pfx_x,pfx_z,plate_x,plate_z,on_3b,on_2b,on_1b,outs_when_up,inning,inning_topbot,hc_x,hc_y,tfs_deprecated,tfs_zulu_deprecated,fielder_2,umpire,sv_id,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,pitcher.1,fielder_2.1,fielder_3,fielder_4,fielder_5,fielder_6,fielder_7,fielder_8,fielder_9,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,pitch_name,home_score,away_score,bat_score,fld_score,post_away_score,post_home_score,post_bat_score,post_fld_score,if_fielding_alignment,of_fielding_alignment,spin_axis,delta_home_win_exp,delta_run_exp,bat_speed,swing_length,month,day
CU,2024-07-04,82.1,-2.48,5.38,"Morton, Charlie",672275,450203,,foul,,,,,9,Patrick Bailey called out on strikes.,R,L,R,ATL,SF,S,,,1,1,2024,1.04,-0.71,0.5,1.88,,,,0,4,Top,,,,,669221,,,4.748755409707195,-119.46935524531708,0.0531464567902344,8.891148035338338,24.68172178358209,-39.22673216107501,3.41,1.64,,,,81.9,3004,6.3,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.19,,,,,,,,26,3,Curveball,2,2,2,2,2,2,2,2,Strategic,Standard,63,0.0,-0.047,69.08768875448105,7.15839,7,4
CU,2024-07-04,80.4,-2.61,5.34,"Morton, Charlie",672275,450203,,ball,,,,,13,Patrick Bailey called out on strikes.,R,L,R,ATL,SF,B,,,0,1,2024,1.26,-0.6,-1.58,2.09,,,,0,4,Top,,,,,669221,,,-0.1179500256808585,-117.045162123892,0.6413886663763897,11.530340046315658,23.68482159062471,-38.04947638538214,3.37,1.57,,,,80.0,2902,6.1,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.38,,,,,,,,26,2,Curveball,2,2,2,2,2,2,2,2,Strategic,Standard,66,0.0,0.021,,,7,4
FF,2024-07-04,93.3,-2.49,5.35,"Morton, Charlie",672275,450203,,called_strike,,,,,7,Patrick Bailey called out on strikes.,R,L,R,ATL,SF,S,,,0,0,2024,-1.19,0.87,-0.66,1.97,,,,0,4,Top,,,,,669221,,,7.277486437531212,-135.55271754750075,-4.816602555055099,-16.236188840924765,31.404697215285648,-20.53133712270965,3.44,1.66,,,,92.9,2175,6.3,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.23,,,,,,,,26,1,4-Seam Fastball,2,2,2,2,2,2,2,2,Strategic,Standard,248,0.0,-0.033,,,7,4
FC,2024-07-04,86.7,-2.53,5.36,"Morton, Charlie",671218,450203,home_run,hit_into_play,,,,,8,Heliot Ramos homers (12) on a fly ball to center field.   LaMonte Wade Jr.  scores.,R,R,R,ATL,SF,X,,fly_ball,1,0,2024,0.01,0.46,0.0,1.97,,,664774,0,4,Top,131.14,27.36,,,669221,,,6.006040102224344,-126.24317598291071,-2.8866644160469743,-1.0584079682894965,24.42379290429611,-26.81712153133099,3.21,1.55,424,107.3,34,86.5,2470,6.0,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.46,0.831,1.651,2.0,1,0,3,6,25,2,Cutter,2,0,0,2,2,2,2,2,Standard,Standard,241,-0.194,1.496,77.97784063918596,7.65836,7,4
SI,2024-07-04,93.0,-2.45,5.47,"Morton, Charlie",671218,450203,,ball,,,,,11,Heliot Ramos homers (12) on a fly ball to center field.   LaMonte Wade Jr.  scores.,R,R,R,ATL,SF,B,,,0,0,2024,-1.47,0.21,-1.78,2.59,,,664774,0,4,Top,,,,,669221,,,4.931485300929725,-135.41045759288065,-2.0757969515763453,-19.211112286038407,30.284880530565463,-29.329580241588403,3.15,1.54,,,,92.7,2088,6.2,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.35,,,,,,,,25,1,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,249,0.0,0.069,,,7,4
CU,2024-07-04,81.6,-2.48,5.43,"Morton, Charlie",664774,450203,single,hit_into_play,,,,,5,LaMonte Wade Jr.  singles on a fly ball to center fielder Jarred Kelenic.,R,L,R,ATL,SF,X,8,fly_ball,2,0,2024,0.57,-0.4,0.21,2.31,,,,0,4,Top,121.12,113.05,,,669221,,,4.938010585540932,-118.77529196226672,0.3410274047056665,4.454167989653186,22.71229784906845,-36.28586746751231,3.28,1.58,216,73.3,46,81.2,2909,6.0,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.49,0.191,0.188,0.9,1,1,0,3,24,3,Curveball,2,0,0,2,0,2,0,2,Infield shade,Standard,59,-0.044,0.313,76.38661657973891,7.65684,7,4
CU,2024-07-04,82.0,-2.36,5.4,"Morton, Charlie",664774,450203,,ball,,,,,11,LaMonte Wade Jr.  singles on a fly ball to center fielder Jarred Kelenic.,R,L,R,ATL,SF,B,,,1,0,2024,0.69,-0.32,-1.62,2.43,,,,0,4,Top,,,,,669221,,,0.3262306276608379,-119.46375420465658,0.3949804150754552,6.572935002640363,21.87698915685543,-35.51634630419231,3.04,1.5,,,,81.7,2924,5.9,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.6,,,,,,,,24,2,Curveball,2,0,0,2,0,2,0,2,Infield shade,Standard,63,0.0,0.065,,,7,4
FF,2024-07-04,93.3,-2.53,5.44,"Morton, Charlie",664774,450203,,ball,,,,,11,LaMonte Wade Jr.  singles on a fly ball to center fielder Jarred Kelenic.,R,L,R,ATL,SF,B,,,0,0,2024,-1.16,0.82,-0.21,3.56,,,,0,4,Top,,,,,669221,,,8.510013943103186,-135.7069830370176,-0.9081292185432986,-16.18533518145608,28.53441223858886,-21.98794988038473,3.13,1.54,,,,93.4,2202,6.3,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.23,,,,,,,,24,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Infield shade,Standard,247,0.0,0.032,,,7,4
ST,2024-07-04,85.0,-1.56,5.0,"Webb, Logan",542303,657277,field_out,hit_into_play,,,,,14,"Giants challenged (play at 1st), call on the field was overturned: Marcell Ozuna grounds out, first baseman LaMonte Wade Jr.  to pitcher Logan Webb.",R,R,R,ATL,SF,X,3,ground_ball,1,2,2024,1.15,-0.13,1.36,1.58,,,,2,3,Bot,141.04,173.89,,,672275,,,4.624228304174658,-123.70566549694242,-1.4121602460334244,10.74710473123651,26.17851462256344,-33.41001435062479,3.51,1.74,2,68.8,-43,86.4,2546,7.3,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,53.16,0.111,0.096,0.0,1,0,0,2,23,6,Sweeper,2,0,2,0,0,2,2,0,Strategic,Standard,49,-0.008,-0.067,72.11111420319732,7.73181,7,4
ST,2024-07-04,83.5,-1.58,4.95,"Webb, Logan",542303,657277,,foul,,,,,14,"Giants challenged (play at 1st), call on the field was overturned: Marcell Ozuna grounds out, first baseman LaMonte Wade Jr.  to pitcher Logan Webb.",R,R,R,ATL,SF,S,,,1,2,2024,1.79,-0.25,1.48,1.46,,,,2,3,Bot,,,,,672275,,,3.601372845281141,-121.51165407442085,-1.0445121992820328,16.79119176009654,26.73903839361581,-34.6673370543939,3.51,1.74,3,62.9,-27,85.1,2549,7.6,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,52.87,,,,,,,,23,5,Sweeper,2,0,2,0,0,2,2,0,Strategic,Standard,48,0.0,0.0,68.64516248823725,7.96354,7,4
CH,2024-07-04,87.3,-1.58,4.89,"Webb, Logan",542303,657277,,ball,,,,,13,"Giants challenged (play at 1st), call on the field was overturned: Marcell Ozuna grounds out, first baseman LaMonte Wade Jr.  to pitcher Logan Webb.",R,R,R,ATL,SF,B,,,0,2,2024,-0.76,-0.68,-1.19,0.99,,,,2,3,Bot,,,,,672275,,,2.543516112955336,-127.1582399257503,-1.8773099686122212,-8.763709518926753,25.64354918416072,-39.34345233794527,3.46,1.75,,,,89.0,1385,7.3,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,53.23,,,,,,,,23,4,Changeup,2,0,2,0,0,2,2,0,Strategic,Standard,271,0.0,0.008,,,7,4
ST,2024-07-04,84.0,-1.56,5.03,"Webb, Logan",542303,657277,,foul,,,,,14,"Giants challenged (play at 1st), call on the field was overturned: Marcell Ozuna grounds out, first baseman LaMonte Wade Jr.  to pitcher Logan Webb.",R,R,R,ATL,SF,S,,,0,2,2024,1.69,-0.27,1.05,2.16,,,,2,3,Bot,,,,,672275,,,2.74479373612662,-122.32548755249113,0.3030230751960077,16.446578998340428,23.638670342641905,-35.18960459645366,3.51,1.74,192,75.5,65,85.8,2654,7.3,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,53.16,,,,,,,,23,3,Sweeper,2,0,2,0,0,2,2,0,Strategic,Standard,49,0.0,0.0,72.99217265691998,7.36335,7,4
ST,2024-07-04,83.6,-1.63,4.99,"Webb, Logan",542303,657277,,swinging_strike,,,,,14,"Giants challenged (play at 1st), call on the field was overturned: Marcell Ozuna grounds out, first baseman LaMonte Wade Jr.  to pitcher Logan Webb.",R,R,R,ATL,SF,S,,,0,1,2024,1.68,-0.44,0.81,1.61,,,,2,3,Bot,,,,,672275,,,2.3511283092221067,-121.68929970524324,-0.4572829811409984,16.149640648372397,25.12621955039373,-36.67013745774129,3.51,1.74,,,,85.3,2570,7.5,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,53.0,,,,,,,,23,2,Sweeper,2,0,2,0,0,2,2,0,Strategic,Standard,52,0.0,-0.023,80.87844846105962,7.83427,7,4
SI,2024-07-04,92.2,-1.39,5.06,"Webb, Logan",542303,657277,,called_strike,,,,,12,"Giants challenged (play at 1st), call on the field was overturned: Marcell Ozuna grounds out, first baseman LaMonte Wade Jr.  to pitcher Logan Webb.",R,R,R,ATL,SF,S,,,0,0,2024,-1.23,0.15,0.87,2.71,,,,2,3,Bot,,,,,672275,,,8.619023711469255,-134.04503694184396,-0.452874269874034,-16.673490485651985,29.285848250971032,-30.50248445794923,3.46,1.72,,,,94.4,1872,7.6,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,52.87,,,,,,,,23,1,Sinker,2,0,2,0,0,2,2,0,Strategic,Standard,244,0.0,-0.015,,,7,4
CH,2024-07-04,86.5,-1.66,4.85,"Webb, Logan",645277,657277,field_out,hit_into_play,,,,,13,"Ozzie Albies grounds out, second baseman Brett Wisely to first baseman LaMonte Wade Jr.",R,L,R,ATL,SF,X,4,ground_ball,1,1,2024,-0.53,-0.7,0.0,1.32,,,,1,3,Bot,145.64,150.06,,,672275,,,5.1461447860210425,-125.8712681853644,-0.7839731774612195,-6.675451923364758,25.088640552958854,-39.666116604641694,3.24,1.57,4,84.3,-17,88.4,1407,7.4,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,53.06,0.08,0.076,0.0,1,0,0,2,22,3,Changeup,2,0,2,0,0,2,2,0,Standard,Standard,277,-0.011,-0.157,69.00364393960373,6.84425,7,4
SI,2024-07-04,92.5,-1.44,5.05,"Webb, Logan",645277,657277,,called_strike,,,,,2,"Ozzie Albies grounds out, second baseman Brett Wisely to first baseman LaMonte Wade Jr.",R,L,R,ATL,SF,S,,,1,0,2024,-1.36,0.05,-0.1,3.11,,,,1,3,Bot,,,,,672275,,,6.541307187859215,-134.5722501201939,0.8180067264773128,-17.93202684064123,30.76143083035369,-31.97352407354909,3.1,1.52,,,,94.1,1899,7.4,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,53.11,,,,,,,,22,2,Sinker,2,0,2,0,0,2,2,0,Infield shade,Standard,240,0.0,-0.03,,,7,4
CH,2024-07-04,86.6,-1.6,4.94,"Webb, Logan",645277,657277,,ball,,,,,14,"Ozzie Albies grounds out, second baseman Brett Wisely to first baseman LaMonte Wade Jr.",R,L,R,ATL,SF,B,,,0,0,2024,-0.83,-0.59,1.17,0.76,,,,1,3,Bot,,,,,672275,,,8.479663815068552,-125.84446888818984,-2.5998730710755287,-10.544381346168745,25.345373047602035,-38.07635274077533,3.02,1.41,,,,88.2,1573,7.3,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,53.17,,,,,,,,22,1,Changeup,2,0,2,0,0,2,2,0,Strategic,Standard,281,0.0,0.025,,,7,4
FF,2024-07-04,92.8,-1.43,5.11,"Webb, Logan",672284,657277,strikeout,swinging_strike,,,,,11,Jarred Kelenic strikes out swinging.,R,L,R,ATL,SF,S,2,,1,2,2024,-0.64,0.77,-0.86,3.23,,,,0,3,Bot,,,,,672275,,,2.932025327086884,-135.18946377219265,-0.7517793140151154,-8.541160496605167,27.587479829763133,-22.723572434217203,3.67,1.73,,,,94.5,2060,7.1,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,53.4,,0.0,0.0,1,0,0,,21,5,4-Seam Fastball,2,0,2,0,0,2,2,0,Infield shade,Standard,238,-0.015,-0.168,66.42486391210556,6.18144,7,4
CH,2024-07-04,86.7,-1.73,4.96,"Webb, Logan",672284,657277,,foul,,,,,13,Jarred Kelenic strikes out swinging.,R,L,R,ATL,SF,S,,,1,2,2024,-1.03,-0.66,-0.54,0.98,,,,0,3,Bot,,,,,672275,,,5.02114121162664,-126.19399378759243,-1.9594420094222,-12.00900697208131,27.18034065903574,-38.98546115667456,3.67,1.73,,,,88.0,1560,7.2,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,53.26,,,,,,,,21,4,Changeup,2,0,2,0,0,2,2,0,Infield shade,Standard,273,0.0,0.0,68.2961359100668,7.92249,7,4
CH,2024-07-04,86.6,-1.82,4.92,"Webb, Logan",672284,657277,,swinging_strike,,,,,13,Jarred Kelenic strikes out swinging.,R,L,R,ATL,SF,S,,,1,1,2024,-1.19,-0.45,-0.51,1.21,,,,0,3,Bot,,,,,672275,,,5.684664873042523,-125.89262258180734,-1.690493467789463,-13.842802025643078,27.642114557760987,-36.804807736223935,3.67,1.73,,,,88.0,1481,7.4,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,53.09,,,,,,,,21,3,Changeup,2,0,2,0,0,2,2,0,Infield shade,Standard,270,0.0,-0.047,72.69454835923018,8.25767,7,4
CH,2024-07-04,86.6,-1.7,5.04,"Webb, Logan",672284,657277,,foul,,,,,9,Jarred Kelenic strikes out swinging.,R,L,R,ATL,SF,S,,,1,0,2024,-0.42,-0.28,0.48,2.19,,,,0,3,Bot,,,,,672275,,,6.1676949815358935,-126.10676709398548,-0.0561063453254047,-5.6526608090928745,24.706177794940164,-35.405854130922435,3.67,1.73,10,94.1,-13,88.4,1372,7.3,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,53.23,,,,,,,,21,2,Changeup,2,0,2,0,0,2,2,0,Infield shade,Standard,274,0.0,-0.044,77.2083961728373,7.58847,7,4
ST,2024-07-04,81.4,-1.9,5.1,"Webb, Logan",672284,657277,,ball,,,,,11,Jarred Kelenic strikes out swinging.,R,L,R,ATL,SF,B,,,0,0,2024,1.45,-0.16,-1.06,3.07,,,,0,3,Bot,,,,,672275,,,-0.8931087320881701,-118.551697841759,2.333586802726773,13.855860003877453,21.473039172371465,-34.30917616935945,3.53,1.7,,,,82.6,2603,6.9,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,53.6,,,,,,,,21,1,Sweeper,2,0,2,0,0,2,2,0,Standard,Standard,58,0.0,0.032,,,7,4
CU,2024-07-04,81.7,-2.66,5.3,"Morton, Charlie",624585,450203,strikeout,swinging_strike,,,,,9,Jorge Soler strikes out swinging.,R,R,R,ATL,SF,S,2,,1,2,2024,1.33,-0.77,0.54,1.75,,,,2,3,Top,,,,,669221,,,4.647751522040887,-118.87723606465607,0.1662102410464287,11.439127337108715,26.321610006534943,-39.63815682420519,3.66,1.8,,,,81.0,3205,6.1,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.35,,0.0,0.0,1,0,0,,20,4,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,60,0.01,-0.067,79.8876181085197,8.31207,7,4
CU,2024-07-04,81.7,-2.51,5.41,"Morton, Charlie",624585,450203,,called_strike,,,,,7,Jorge Soler strikes out swinging.,R,R,R,ATL,SF,S,,,1,1,2024,1.11,-0.32,-0.47,2.1,,,,2,3,Top,,,,,669221,,,2.4690690927119654,-118.9253494888621,-0.243666186843711,9.998333919015804,23.509685941274213,-35.368510646066966,3.6,1.7,,,,81.4,3095,6.1,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.37,,,,,,,,20,3,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,62,0.0,-0.025,,,7,4
SI,2024-07-04,93.7,-2.39,5.46,"Morton, Charlie",624585,450203,,called_strike,,,,,8,Jorge Soler strikes out swinging.,R,R,R,ATL,SF,S,,,1,0,2024,-1.52,0.18,-0.26,1.92,,,,2,3,Top,,,,,669221,,,8.839709221314747,-136.10602264717167,-3.7562625186286738,-20.926605597424786,31.74923217549933,-29.26233572793154,3.68,1.77,,,,93.0,1964,6.1,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.36,,,,,,,,20,2,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,245,0.0,-0.019,,,7,4
SI,2024-07-04,93.3,-2.51,5.21,"Morton, Charlie",624585,450203,,ball,,,,,14,Jorge Soler strikes out swinging.,R,R,R,ATL,SF,B,,,0,0,2024,-1.6,0.18,1.27,0.15,,,,2,3,Top,,,,,669221,,,13.160021540084092,-135.10536337880998,-7.601518696613865,-22.425009961706152,29.33500187070918,-28.4037240494262,3.6,1.75,,,,92.9,2042,6.3,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.16,,,,,,,,20,1,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,254,0.0,0.014,,,7,4
FF,2024-07-04,93.7,-2.43,5.51,"Morton, Charlie",605113,450203,field_out,hit_into_play,,,,,9,Nick Ahmed lines out to center fielder Jarred Kelenic.,R,R,R,ATL,SF,X,8,line_drive,3,2,2024,-1.11,1.0,0.32,2.0,,,,1,3,Top,135.17,56.05,,,669221,,,9.484421946300024,-136.03052359797255,-5.463772789991886,-15.939353583759765,31.36885565719332,-18.73679270634272,3.68,1.77,355,92.5,24,92.8,2268,6.0,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.47,0.146,0.179,0.0,1,0,0,3,19,8,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,243,0.017,-0.212,66.8450791801814,7.50574,7,4
CU,2024-07-04,82.0,-2.62,5.35,"Morton, Charlie",605113,450203,,ball,,,,,14,Nick Ahmed lines out to center fielder Jarred Kelenic.,R,R,R,ATL,SF,B,,,2,2,2024,1.17,-0.7,1.65,1.53,,,,1,3,Top,,,,,669221,,,7.351136857232142,-119.18786527616408,-0.6659414802195632,9.551023788285642,24.89751421831336,-38.900572761594375,3.42,1.7,,,,81.3,3206,6.1,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.42,,,,,,,,19,7,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,58,0.0,0.07,,,7,4
CU,2024-07-04,83.0,-2.48,5.34,"Morton, Charlie",605113,450203,,ball,,,,,14,Nick Ahmed lines out to center fielder Jarred Kelenic.,R,R,R,ATL,SF,B,,,1,2,2024,1.09,-0.72,0.72,0.38,,,,1,3,Top,,,,,669221,,,5.151633868599353,-120.66691107227784,-3.334753756558692,9.34820062259101,27.57870922721121,-38.5627259769685,3.55,1.7,,,,82.1,3206,6.1,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.37,,,,,,,,19,6,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,55,0.0,0.025,,,7,4
FF,2024-07-04,93.7,-2.45,5.51,"Morton, Charlie",605113,450203,,foul,,,,,8,Nick Ahmed lines out to center fielder Jarred Kelenic.,R,R,R,ATL,SF,S,,,1,2,2024,-1.08,0.85,0.0,2.19,,,,1,3,Top,,,,,669221,,,8.653428813029473,-136.16153484013034,-4.669010446396484,-15.354560118209534,29.6874596230471,-20.79949441190757,3.68,1.77,222,75.4,48,93.1,2196,6.0,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.53,,,,,,,,19,5,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,244,0.0,0.0,64.71190376157308,6.87791,7,4
FF,2024-07-04,93.8,-2.63,5.44,"Morton, Charlie",605113,450203,,foul,,,,,5,Nick Ahmed lines out to center fielder Jarred Kelenic.,R,R,R,ATL,SF,S,,,1,2,2024,-1.05,0.91,-0.21,2.96,,,,1,3,Top,,,,,669221,,,8.550685235781499,-136.40369496726933,-2.7034719308694046,-14.902943653532658,28.110210690370245,-20.41067929914221,3.68,1.77,264,83.1,23,93.7,2218,6.1,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.36,,,,,,,,19,4,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,244,0.0,0.0,55.990545846886775,5.43371,7,4
SI,2024-07-04,91.8,-2.66,5.4,"Morton, Charlie",605113,450203,,called_strike,,,,,8,Nick Ahmed lines out to center fielder Jarred Kelenic.,R,R,R,ATL,SF,S,,,1,1,2024,-1.47,0.3,0.09,1.67,,,,1,3,Top,,,,,669221,,,10.067497997321562,-133.24087294440068,-4.179477834075455,-19.703229790373275,29.5007496960825,-27.879888712088334,3.55,1.75,,,,91.0,2123,6.0,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.51,,,,,,,,19,3,Sinker,2,0,0,2,0,2,0,2,Standard,Standard,253,0.0,-0.039,,,7,4
CU,2024-07-04,80.9,-2.37,5.44,"Morton, Charlie",605113,450203,,swinging_strike,,,,,14,Nick Ahmed lines out to center fielder Jarred Kelenic.,R,R,R,ATL,SF,S,,,1,0,2024,0.85,-0.6,0.65,1.15,,,,1,3,Top,,,,,669221,,,5.110036324710974,-117.6577646254765,-1.7090446878420895,6.75814282632097,24.215197864578577,-37.62981743671889,3.68,1.77,,,,80.3,3074,6.1,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.42,,,,,,,,19,2,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,62,0.0,-0.03,68.54403137226781,8.45849,7,4
CU,2024-07-04,81.0,-2.52,5.42,"Morton, Charlie",605113,450203,,ball,,,,,14,Nick Ahmed lines out to center fielder Jarred Kelenic.,R,R,R,ATL,SF,B,,,0,0,2024,0.9,-0.32,0.24,1.54,,,,1,3,Top,,,,,669221,,,4.413469231755327,-117.97627793816096,-1.4495699284808323,7.58582027942901,22.355542559675666,-35.09522157605218,3.55,1.72,,,,80.6,3003,6.0,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.51,,,,,,,,19,1,Curveball,2,0,0,2,0,2,0,2,Standard,Standard,61,0.0,0.025,,,7,4
FF,2024-07-04,94.6,-2.41,5.43,"Morton, Charlie",689172,450203,strikeout,swinging_strike,,,,,5,Brett Wisely strikes out swinging.,R,L,R,ATL,SF,S,2,,3,2,2024,-0.99,0.94,0.03,2.76,,,,0,3,Top,,,,,669221,,,8.568878476299282,-137.62924367470603,-3.4438289550905155,-14.44805627579534,27.4141449497009,-19.610128047930964,3.48,1.63,,,,94.9,2235,6.2,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.26,,0.0,0.0,1,0,0,,18,6,4-Seam Fastball,2,0,0,2,0,2,0,2,Strategic,Standard,250,0.024,-0.298,63.54105644331725,5.32984,7,4
CU,2024-07-04,81.6,-2.54,5.39,"Morton, Charlie",689172,450203,,foul,,,,,6,Brett Wisely strikes out swinging.,R,L,R,ATL,SF,S,,,3,1,2024,0.82,-0.63,0.76,2.44,,,,0,3,Top,,,,,669221,,,5.811244217111842,-118.84757388394604,1.0987263688576,6.704079331103404,21.55263775526553,-38.568951464275216,3.48,1.63,4,68.7,-32,81.1,2867,5.8,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.7,,,,,,,,18,5,Curveball,2,0,0,2,0,2,0,2,Strategic,Standard,63,0.0,-0.077,66.25698062404278,6.77434,7,4
CU,2024-07-04,81.5,-2.66,5.4,"Morton, Charlie",689172,450203,,ball,,,,,13,Brett Wisely strikes out swinging.,R,L,R,ATL,SF,B,,,2,1,2024,1.17,-0.52,-0.87,2.3,,,,0,3,Top,,,,,669221,,,1.774517196034013,-118.70053847336092,0.5924738297753647,10.729353465337306,22.175324110004357,-37.443944312427696,3.42,1.59,,,,81.3,3005,6.1,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.42,,,,,,,,18,4,Curveball,2,0,0,2,0,2,0,2,Strategic,Standard,54,0.0,0.111,,,7,4
CH,2024-07-04,85.6,-2.6,5.4,"Morton, Charlie",689172,450203,,called_strike,,,,,3,Brett Wisely strikes out swinging.,R,L,R,ATL,SF,S,,,2,0,2024,-1.29,-0.08,0.37,2.92,,,,0,3,Top,,,,,669221,,,9.583953263388612,-124.28938363662591,0.6464224991243359,-15.303105749022007,25.6623892524146,-33.422791308783744,3.28,1.52,,,,85.3,2186,6.3,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.2,,,,,,,,18,3,Changeup,2,0,0,2,0,2,0,2,Strategic,Standard,272,0.0,-0.061,,,7,4
CH,2024-07-04,84.7,-2.56,5.35,"Morton, Charlie",689172,450203,,ball,,,,,13,Brett Wisely strikes out swinging.,R,L,R,ATL,SF,B,,,1,0,2024,-1.22,-0.11,-0.4,0.95,,,,0,3,Top,,,,,669221,,,7.472856267394302,-123.01531905665526,-3.623932776058867,-13.9336985465801,25.75161996571623,-32.747710091796314,3.37,1.59,,,,84.3,2180,6.3,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.24,,,,,,,,18,2,Changeup,2,0,0,2,0,2,0,2,Strategic,Standard,272,0.0,0.065,,,7,4
FF,2024-07-04,93.7,-2.63,5.37,"Morton, Charlie",689172,450203,,ball,,,,,13,Brett Wisely strikes out swinging.,R,L,R,ATL,SF,B,,,0,0,2024,-1.27,0.71,-1.74,0.5,,,,0,3,Top,,,,,669221,,,5.090086802586195,-136.12898427342162,-8.294756858564119,-16.952453372356356,32.93071862940909,-21.647556971108568,3.44,1.63,,,,92.8,2176,6.1,747103,450203,669221,621566,645277,663586,670097,657088,672284,594807,54.45,,,,,,,,18,1,4-Seam Fastball,2,0,0,2,0,2,0,2,Standard,Standard,244,0.0,0.032,,,7,4
ST,2024-07-04,82.8,-1.8,4.92,"Webb, Logan",672284,657277,caught_stealing_2b,called_strike,,,,,7,"Forrest Wall caught stealing 2nd base, catcher Patrick Bailey to shortstop Nick Ahmed.",R,L,R,ATL,SF,S,2,,1,1,2024,1.53,-0.1,-0.52,2.03,,,657088,2,2,Bot,,,,,672275,,,-0.0840713305521654,-120.52051015529167,0.1634881963176853,14.848325550585766,25.135985488178605,-33.41966237235555,3.57,1.7,,,,84.3,2439,7.4,747103,657277,672275,664774,689172,656305,605113,624424,671218,573262,53.1,,,0.0,0,0,0,,17,3,Sweeper,2,0,2,0,0,2,2,0,Standard,Standard,58,-0.016,-0.214,,,7,4
